RowNumber,AadId,FullName,JobTitle,StandardTitle,CareerStageName,JobTitleName,JobType,ReportingVP,FirstRegularHireDate,MostRecentHireDate
2065,776fe5a9-5fc2-20e7-f396-2a065efd2a88,Robert Massey,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP1,2023-08-21,2023-08-21
2066,7028fe0f-b414-730d-5391-31d89969c5cd,Richard Sanchez,SOFTWARE ENGINEER 2,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP5,2023-08-21,2023-08-21
2067,0fcc533a-4a90-d3f3-d0a2-fb0f86267925,Roy Vasquez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-21,2023-08-21
2068,24fd83ae-61a0-3bca-774f-45c9f006fce9,Billy Jones,SOFTWARE ENGINEER II,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP5,2023-08-21,2023-08-21
2069,0242c1e8-a16f-4b94-427f-fa4046718749,Peter Ruiz,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP8,2023-08-21,2023-08-21
2070,d39bc1b5-e23f-4744-5bdf-8f3401d6926c,Mary Jordan,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2071,1ba46639-0805-bfc1-2d28-403f5755aac1,Lisa Smith,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2072,fcebb6e4-4e5d-b7f9-0625-d86c42f5d8b9,Brianna Alvarez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2073,066e9f74-2395-da5a-3f5e-5863dc4631d2,Gary Davis,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2074,4be813a1-7544-43f4-842c-2cf6788ba8d3,Eric Doyle,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2075,3655fc3c-14c3-31a5-002a-18384bf8698b,Brandy Gomez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2076,63a0771c-f9f1-d809-adf2-67a177f3ee13,Gregory Saunders,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-08-28,2023-08-28
2077,86e31422-9a96-8ecd-4b38-f7e448abe418,Douglas Lewis,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-08-28,2023-08-28
2078,ac1d8cc3-cce2-704a-66b3-48ecb2e31997,Julie Moreno,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2079,6e4a583c-3922-8ea6-ab6e-bb1272aedb27,Crystal Young,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2080,1dacca9e-ba3d-682c-dda8-d443998cf1c9,Paul Lindsey,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2081,5acea999-2eae-481b-3511-5b7cfe5f2f31,Megan Stevens,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2082,7e5aeecb-d254-47ce-ddc2-500ce8509134,Aaron Ramirez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2083,4a05715b-5dd2-21be-25ec-8d022e34aaec,Amanda Patterson,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2084,ad8105a2-fdc5-ac34-f140-3bee2611d21d,Andrew Humphrey,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2085,935dd087-96a2-66d4-3733-ff00afa0f5bc,Scott Williamson,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2086,9408852d-55e8-5fcf-1973-3707016ca10d,Ashley Brown,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-08-28,2023-08-28
2087,76103559-2b82-550b-ddd1-f0495a1ad3ad,Jeremy Stone,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2088,d3708f0c-e59b-bf18-88dc-655811139b00,Brandon Mcmillan,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2089,d3190578-1e44-e632-21da-3259ac8b84db,Geoffrey Ford,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2090,66210ee6-798b-e535-980d-52bfe299ec01,Shelby Bolton,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2091,b5c51929-e97b-46ab-ac7d-3f5c22425024,Robert Stout,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2092,7ed86d74-6026-5481-bfdb-895b2eaaab16,Joshua Jones,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2093,3bb61f5e-7db4-f2aa-5ac6-d41fedbadf85,Stephanie Hart,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2094,cd0ff8eb-d7e1-0451-47c1-37db0764884a,Justin Oconnor,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2095,9d9fefd8-1a8a-4039-5672-f988226d7980,Ian Martin,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2096,e2da3f41-38ba-ced3-df3f-e446d3ee022b,Christian Nixon,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2097,1f39587e-72f7-bdb5-8f66-d998be9a6980,Kevin Downs,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2098,ed49d5c3-d8df-8cad-1680-a8389d295948,Kendra Dominguez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2099,e5f72013-75d2-038e-e38f-55e8d59d40cf,Phillip Hendrix,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2100,327b5c8f-07b9-fc35-54d0-dd1d52ee98a1,Crystal Deleon,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2101,ab20a894-d561-e5d1-8bf3-e49262aa3af9,Jennifer Martinez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2102,7c57b4e2-518f-77de-aa92-a2d06682fde8,Robin Marshall,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2103,a71492ed-6046-1d91-26d2-481134c7f668,Lauren Banks,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2104,f63dae9a-5d3d-c3e8-740b-9d8479b063a9,Christopher Dillon,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2105,6a15b5dd-5144-6ab4-1a5f-804e5b7bb110,Christina Garcia,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2106,0298c676-e32f-9830-4453-8dbdf34342d0,Michael Castro,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2107,fcf79308-b14c-20ba-a4a7-f9ccd1454fc5,Andre Brown,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2108,f768f48a-8758-31e3-6e87-05c716bad04e,Jeffrey Garcia,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2109,bd341505-3fc8-ea2d-f370-c87f6f214fbe,Jonathan Reid,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2110,ff2ee0f4-95b1-e458-8dfd-b4c27e25409d,Michael Vazquez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2111,6c0738fe-9e14-ec6d-3d47-299f9e1ea4c9,James Nelson,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2112,f25789c0-dcae-0471-1df4-9724edad68ff,Sarah Sullivan,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-08-28,2023-08-28
2113,6a8a40fb-9a23-58e7-ec59-1c241cceee8f,Virginia Oliver,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2114,c886c7de-8713-ba33-293c-511494c37ac1,Mario Tapia,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-08-28,2023-08-28
2115,53b571fd-02e6-0a68-f094-d26275ed5588,Daniel Contreras,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2116,f15b1fb4-7251-858c-eec2-a17ae553d43b,Sarah Brock,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2117,d64262e4-7b41-37aa-60f9-b4bdfdcddb6d,Daniel Perez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2118,15bfbb66-a189-5cd5-f272-e4e65da2fd8d,Gina Boyd,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2119,e895fdea-34a6-c2f2-0828-047175e20169,Christy Turner,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2120,f557fdc5-650a-6b6f-ec13-558342089443,Tammie Key,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2121,d08075d0-a80f-f6f0-7425-18792c34c765,Javier Anderson,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2122,263b3023-0902-fbf2-007f-4743f1c6b799,Joseph Taylor,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2123,9c779984-f4c0-8f84-c685-6931d3be3d23,Justin Webb,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2124,dd75cca8-0d98-33af-f113-d693df966dc5,Jennifer Hernandez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2125,65cf882d-c2a5-f60d-1466-9b494bf1eb02,Michael Gomez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2126,ba3b359e-995e-fe19-d364-29f09acf4544,Holly Bennett,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2127,0564c05c-2d78-0d7d-98be-ad446b9abdd7,Gail Liu,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2128,8c651214-c15d-2803-0ca8-50693180f556,Teresa Haley,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2129,29e52a78-7606-465c-249c-7930ba202679,Carlos Hawkins,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2130,1d50791d-eca5-728f-b245-6758ecba078a,Christopher Lowe,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2131,20f0099f-b83c-1a86-e93d-69b5f163cbc4,Stefanie Baker,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2132,a4625a08-c82d-cc5c-0a3a-ff142c158b23,Catherine Meyer,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2133,fc0791f6-bc70-62e1-6ad4-2a9492c05977,James Barber,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2134,3370224f-7f4a-2d17-26ff-a2827aed30b5,Peter Beck,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2135,fda28100-36fd-d5e2-c87e-79087aa4038e,Ashley Stewart,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2136,8054dee7-9619-b68c-6008-e14e87784114,Brian Reed,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2137,181c7cc2-eec3-58b7-4010-eb0f5b82f035,Chad Miller,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-08-28,2023-08-28
2138,b901a1cc-42d8-e0dd-8f90-4fa9e0789d71,Melissa Atkins,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2139,4d0a3840-909f-8459-23b6-405706efbd2c,Kevin Rios,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2140,dee6235a-a492-dd57-b60e-5a9e3f44fd05,Sean Richardson,SOFTWARE ENGINEER 2,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2141,bba97c93-0a64-7802-c715-d0dffa7d9933,Jerry Lee,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2142,eb735810-e212-0398-a30b-b123a4527446,Christopher Leblanc,SOFTWARE ENGINEER II,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2143,262d6b62-25a4-c52a-4684-2e9765e6b189,Jose Ross,SOFTWARE ENGINEER 2,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2144,d5554a78-5d8d-b353-a87d-7b8d02e81bd9,James Smith,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2145,72acf539-cb00-feec-2015-20b3bfebf931,Deborah Perez,SOFTWARE ENGINEER II,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP5,2023-08-28,2023-08-28
2146,18773233-1819-7f23-3b02-9dee152b758e,Nicole Miller,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2147,0c28c21d-d8c2-a634-c5b1-df7638f3a869,Pamela Rowe,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2148,2fa9e3fc-0a3b-46e0-e2d4-62c53c89140b,Amanda Crosby,SOFTWARE ENGINEER 2,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2149,0ec3e6eb-0a60-6dfe-bc10-df30dfa4970e,Shawn Munoz,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP6,2023-08-28,2023-08-28
2150,8190ada5-a8eb-485b-3711-5a30227fe061,Allison Hodge,PRINCIPAL SOFTWARE ENGINEER,Software Engineering IC5,IC5,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2151,6a3f752f-528c-1248-2970-75b972d7c22a,David Carter,SOFTWARE ENGINEER -2,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP5,2023-08-28,2023-08-28
2152,77c0257b-8e8f-0884-3172-8ef6aaaaa71f,Sydney Ramos,PRINCIPAL SECURITY ARCHITECT,Software Engineering IC5,IC5,Software Engineering,IndividualContributor,VP1,2023-08-28,2023-08-28
2153,7bda8470-6e8d-35d0-5f97-0fd1e5815ec9,Alice Arnold,SOFTWARE ENGINEER II,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP1,2023-08-31,2023-08-31
2154,dfaefd0e-1290-ef5d-7514-cb57371c7651,Anne Gonzalez,SENIOR SERVICE ENGINEER,Service Engineering IC4,IC4,Service Engineering,IndividualContributor,VP1,2023-09-01,2023-09-01
2155,0ceff96b-cde7-63ec-1b3c-e6b7214a8119,Marco Wilson,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-09-01,2023-09-01
2156,7b0db184-46a2-1c4e-8789-d2317abfe8d4,Jill White,SOFTWARE ENGINEER,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP6,2023-09-01,2023-09-01
2157,88e01222-73a7-f594-d10e-9037885e6fa0,Sharon Miller,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-09-01,2023-09-01
2158,22382188-b843-d378-d821-85bc6556aebd,Kathleen Hernandez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-09-01,2023-09-01
2159,87ddea96-564a-2886-36d4-521fc56b2053,Justin Martin,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-09-01,2023-09-01
2160,30a81c89-2f5c-6992-e007-776be0d0d54e,Randall Burke,SITE RELIABILITY ENGINEERING,Site Reliability Engineering IC3,IC3,Site Reliability Engineering,IndividualContributor,VP6,2023-09-01,2023-09-01
2161,09c3c295-59fc-8932-3ca0-306e5feba944,Taylor Perez,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-09-01,2023-09-01
2162,963563f7-2275-9903-8943-7436f59b0f4c,Eric Peterson,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-09-01,2023-09-01
2163,5a3798a5-fe2e-b29a-268b-d0ff4a248039,William Campbell,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-09-01,2023-09-01
2164,335eea90-7566-55dc-354d-af3dd1541628,Sheila Hickman,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP1,2023-09-01,2023-09-01
2165,aae1436b-9369-f7b9-4114-6cc55d15b2b9,Adam Logan,SOFTWARE ENGINEER II,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP1,2023-09-01,2023-09-01
2166,d2af0f4d-ee60-1b67-5980-87720a76c7b8,David Shaw,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP5,2023-09-01,2023-09-01
2167,2d01eef0-0131-33fc-fba5-714e4c7eadf6,Katherine Nelson,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP5,2023-09-01,2023-09-01
2168,ee424732-57d8-2ac3-ce80-c22e5993e836,Troy Alexander,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP5,2023-09-01,2023-09-01
2169,3317cdd7-6507-0bd1-e5b7-4a9210501b67,Diana Williams,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-09-01,2023-09-01
2170,77328901-7283-6ba6-bdcb-a96814ec49b6,Nathaniel Zuniga,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-09-01,2023-09-01
2171,eb49e8a5-9308-740c-08b5-7e81c4a8c016,Lisa Harmon,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP5,2023-09-01,2023-09-01
2172,4797e949-a49e-69bd-f0f2-b3ef84e333f3,Brian Espinoza,PRINCIPAL SOFTWARE ENGINEER,Software Engineering IC5,IC5,Software Engineering,IndividualContributor,VP6,2023-09-01,2023-09-01
2173,e3377194-cabf-1e1f-fb10-bc471c257577,Larry Farrell,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP5,2023-09-01,2023-09-01
2174,c397f435-0661-1a90-6bce-239290c69c96,Laura Hutchinson,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP5,2023-09-01,2023-09-01
2175,988b6ac4-c61c-fe68-a776-4deec7d6b548,Kathryn Gomez,PARTNER SOFTWARE ENGINEER,Software Engineering IC7,IC7,Software Engineering,IndividualContributor,VP6,2023-09-01,2023-09-01
2176,0888396b-24ce-6c43-4b33-65224a270b39,Wayne Patterson,SOFTWARE ENGINEER 2,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP6,2023-09-01,2023-09-01
2177,4550fc49-9e2b-e764-bbd1-f13a5c412562,William Baxter,SOFTWARE ENGINEER II,Software Engineering IC3,IC3,Software Engineering,IndividualContributor,VP6,2023-09-03,2023-09-03
2178,39c7a5aa-be80-09bf-6b43-38bec265d119,Justin Snyder,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP1,2023-09-04,2023-09-04
2179,ef08eb8b-80fe-8fd7-5d0e-8c4f7dcb5f2f,Jimmy Galvan,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP6,2023-09-04,2023-09-04
2180,70bcc2a8-8198-1ac4-b6fd-e9f36205da34,Jessica Hurst,SOFTWARE ENGINEER,Software Engineering IC2,IC2,Software Engineering,IndividualContributor,VP3,2023-09-04,2023-09-04
2181,01d6b36a-9eef-003d-a1df-75113d99cd7c,James Taylor,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP6,2023-09-04,2023-09-04
2182,97023d65-df41-0b8e-0f54-07415259d97d,Kimberly Allen,DATA ENGINEER II,Data Engineering IC3,IC3,Data Engineering,IndividualContributor,VP1,2023-09-04,2023-09-04
2183,db9152a8-7849-22b2-fffc-f36d612ae5fb,James Valenzuela,SENIOR SOFTWARE ENGINEER,Software Engineering IC4,IC4,Software Engineering,IndividualContributor,VP6,2023-09-04,2023-09-04
